movieId,Genre,rating
1772,Action,2.71
1777,Comedy,3.42
1779,Sci-Fi,2.76
1783,Crime,2.8
1784,Comedy,3.7
1785,Crime,3.9
1791,Crime,2.33
1792,Action,3.02
1793,Comedy,4.0
1794,Comedy,3.0
1797,Documentary,4.25
1798,Thriller,2.0
1799,Comedy,3.42
1801,Action,3.5
1804,Crime,3.0
1805,Crime,3.02
1806,Adventure,2.31
1807,Drama,3.0
1809,Crime,4.0
1810,Comedy,3.5
1812,Children,3.67
1816,Comedy,2.0
1821,Comedy,2.67
1824,Comedy,1.0
1825,Comedy,3.5
1826,Adventure,2.0
1827,Comedy,3.33
1829,Drama,3.25
1831,Action,2.45
1833,Action,3.0
1834,Crime,4.0
1835,Drama,3.38
1836,Comedy,4.5
1837,Comedy,2.25
1839,Comedy,3.0
1840,Drama,3.21
1841,Drama,3.0
1844,Drama,3.88
1845,Comedy,3.97
1848,Adventure,3.04
1855,Comedy,2.57
1856,Documentary,4.0
1857,Comedy,3.5
1858,Action,2.56
1859,Drama,3.67
1860,Drama,2.62
1862,Horror,1.94
1863,Comedy,2.43
1866,Action,2.93
1867,Action,2.0
1870,Comedy,3.0
1873,Crime,3.75
1875,Comedy,3.92
1876,Drama,3.07
1881,Adventure,2.0
1882,Action,1.95
1883,Comedy,3.27
1884,Adventure,3.97
1885,Comedy,3.12
1887,Adventure,2.0
1888,Comedy,2.67
1889,Drama,3.75
1891,Horror,2.0
1892,Thriller,3.28
1893,Drama,4.5
1894,Adventure,2.84
1895,Comedy,3.33
1897,Drama,3.5
1900,Comedy,4.0
1902,Drama,4.0
1904,Comedy,3.33
1906,Comedy,2.5
1907,Adventure,3.57
1909,Action,3.44
1910,Comedy,2.0
1911,Comedy,2.61
1912,Comedy,3.86
1913,Drama,4.0
1914,Comedy,3.39
1916,Drama,3.42
1917,Action,3.05
1918,Action,2.85
1919,Children,2.5
1920,Animation,2.83
1921,Drama,3.85
1922,Drama,3.5
1923,Comedy,3.68
1924,Horror,3.19
1926,Musical,3.0
1927,Action,4.35
1928,Drama,3.5
1929,Drama,4.0
1931,Adventure,4.17
1932,Drama,3.5
1933,Drama,3.0
1934,Comedy,3.83
1936,Drama,4.0
1937,Comedy,3.25
1938,Drama,4.0
1939,Drama,4.06
1940,Drama,4.0
1941,Drama,3.5
1942,Drama,4.25
1944,Drama,3.95
1945,Crime,4.19
1946,Drama,3.83
1947,Drama,3.6
1948,Adventure,3.64
1949,Drama,4.33
1950,Drama,4.18
1951,Drama,3.57
1952,Drama,3.95
1953,Action,3.87
1954,Drama,3.83
1955,Drama,3.89
1956,Drama,4.0
1957,Drama,4.04
1958,Comedy,3.8
1959,Drama,3.67
1960,Drama,3.69
1961,Drama,3.81
1962,Drama,3.74
1963,Comedy,3.36
1964,Drama,4.08
1965,Comedy,3.38
1966,Comedy,3.62
1967,Adventure,3.82
1968,Comedy,3.78
1969,Horror,2.35
1970,Horror,2.92
1971,Horror,2.43
1972,Horror,2.14
1973,Horror,2.2
1974,Horror,2.88
1975,Horror,2.5
1976,Horror,2.21
1977,Horror,2.58
1978,Horror,2.5
1979,Horror,3.25
1980,Horror,2.0
1981,Horror,2.0
1982,Horror,3.72
1983,Horror,2.4
1984,Horror,2.17
1985,Horror,2.0
1986,Horror,1.5
1987,Horror,2.5
1990,Horror,4.0
1991,Horror,2.71
1992,Horror,2.38
1993,Comedy,1.8
1994,Horror,3.43
1995,Horror,1.67
1996,Horror,1.88
1997,Horror,3.8
1998,Horror,1.5
1999,Horror,2.0
2000,Action,3.67
2001,Action,3.18
2002,Action,2.93
2003,Comedy,3.38
2004,Comedy,3.33
2005,Action,3.57
2006,Action,3.1
2007,Comedy,3.5
2008,Crime,3.0
2009,Drama,3.47
2010,Drama,3.86
2011,Adventure,3.51
2012,Adventure,3.37
2013,Action,3.1
2014,Children,2.62
2015,Children,3.39
2016,Children,2.88
2017,Children,3.1
2018,Animation,3.37
2019,Action,4.19
2020,Drama,4.0
2021,Adventure,3.43
2022,Drama,3.69
2023,Crime,3.36
2024,Drama,3.33
2025,Drama,3.93
2026,Horror,2.0
2027,Comedy,1.83
2028,Action,4.15
2032,Children,2.0
2033,Adventure,3.75
2034,Children,2.61
2035,Children,3.67
2036,Children,2.25
2037,Adventure,4.0
2038,Children,2.33
2040,Children,2.86
2041,Action,3.33
2042,Children,2.58
2043,Adventure,2.75
2044,Comedy,2.5
2046,Adventure,3.21
2048,Action,3.56
2050,Adventure,2.88
2051,Adventure,2.33
2052,Children,2.76
2053,Children,2.05
2054,Adventure,2.76
2055,Action,3.0
2056,Adventure,3.0
2057,Adventure,3.38
2058,Action,3.35
2059,Children,3.0
2060,Comedy,3.07
2064,Documentary,3.84
2065,Comedy,3.73
2066,Film-Noir,4.12
2067,Drama,4.14
2068,Drama,2.75
2069,Drama,4.25
2070,Drama,3.4
2071,Drama,3.25
2072,Comedy,3.18
2073,Comedy,3.6
2074,Crime,3.67
2075,Drama,5.0
2076,Drama,3.95
2077,Adventure,3.4
2078,Animation,3.83
2080,Animation,3.4
2081,Animation,3.43
2082,Children,2.65
2083,Children,3.74
2084,Children,2.7
2085,Adventure,3.43
2087,Animation,3.57
2088,Adventure,2.5
2089,Adventure,3.5
2090,Adventure,3.19
2091,Children,2.25
2092,Adventure,2.42
2093,Adventure,3.0
2094,Action,3.26
2095,Children,2.83
2096,Animation,3.41
2097,Children,2.9
2098,Children,2.5
2099,Adventure,3.42
2100,Comedy,3.12
2102,Animation,2.33
2103,Adventure,2.5
2104,Drama,4.0
2105,Action,3.34
2106,Drama,3.7
2107,Horror,3.0
2108,Comedy,3.48
2109,Comedy,3.37
2110,Comedy,3.31
2111,Comedy,3.25
2112,Crime,3.19
2114,Drama,3.72
2115,Action,3.64
2116,Adventure,3.13
2117,Drama,3.71
2118,Thriller,3.73
2119,Horror,1.33
2120,Drama,2.0
2121,Horror,2.21
2122,Horror,2.45
2123,Animation,2.7
2124,Children,3.29
2125,Comedy,3.62
2126,Action,2.77
2130,Crime,3.69
2131,Drama,4.62
2132,Drama,4.14
2133,Adventure,3.32
2134,Comedy,3.11
2135,Adventure,3.77
2136,Comedy,2.46
2137,Animation,3.55
2138,Adventure,4.05
2139,Adventure,3.48
2140,Adventure,3.54
2141,Adventure,3.17
2142,Adventure,2.7
2143,Adventure,3.08
2144,Comedy,3.6
2145,Comedy,3.24
2146,Drama,3.22
2147,Adventure,2.67
2148,Comedy,3.06
2149,Comedy,1.75
2150,Adventure,3.89
2151,Comedy,3.75
2152,Children,2.0
2153,Action,2.32
2154,Drama,1.75
2155,Comedy,3.62
2156,Comedy,4.0
2159,Crime,3.93
2160,Drama,4.17
2161,Adventure,3.58
2162,Adventure,2.5
2163,Comedy,2.2
2164,Action,1.0
2165,Comedy,3.5
2166,Crime,2.5
2167,Action,3.36
2169,Comedy,2.29
2170,Action,2.4
2171,Comedy,3.31
2172,Comedy,3.0
2174,Comedy,3.47
2175,Drama,4.5
2176,Crime,3.9
2177,Comedy,3.17
2178,Thriller,3.5
2179,Thriller,3.0
2180,Thriller,3.5
2181,Drama,3.62
2182,Drama,2.88
2183,Adventure,3.56
2184,Comedy,3.42
2185,Thriller,4.0
2186,Crime,3.98
2187,Mystery,3.5
2188,Drama,2.0
2190,Drama,2.0
2193,Action,3.34
2194,Action,3.94
2195,Comedy,3.21
2196,Action,5.0
2201,Drama,3.5
2202,Drama,4.36
2203,Crime,4.14
2204,Mystery,3.88
2205,Comedy,2.88
2206,Film-Noir,4.0
2207,Drama,3.0
2208,Drama,3.92
2210,Thriller,3.25
2211,Thriller,3.0
2212,Drama,3.67
2226,Drama,1.0
2227,Crime,3.5
2231,Drama,3.86
2232,Horror,3.43
2236,Drama,3.0
2239,Comedy,4.67
2240,Drama,3.86
2241,Comedy,3.5
2243,Comedy,3.43
2244,Comedy,1.5
2245,Comedy,3.2
2247,Comedy,3.0
2248,Comedy,3.92
2249,Comedy,3.18
2252,Comedy,2.5
2253,Comedy,2.38
2255,Comedy,1.5
2256,Horror,2.5
2257,Comedy,4.0
2259,Comedy,3.19
2260,Crime,2.5
2261,Comedy,3.0
2262,Comedy,3.0
2263,Drama,2.8
2264,Comedy,2.75
2265,Adventure,2.38
2266,Comedy,3.1
2267,Mystery,2.5
2268,Crime,3.79
2269,Drama,3.0
2271,Drama,3.0
2272,Drama,2.75
2273,Action,3.26
2275,Action,3.6
2278,Action,3.52
2279,Horror,2.4
2280,Crime,3.0
2281,Action,2.5
2282,Comedy,3.42
2283,Drama,3.5
2286,Comedy,2.0
2287,Horror,3.8
2288,Action,3.93
2289,Comedy,3.95
2290,Comedy,3.6
2291,Drama,3.7
2292,Comedy,2.5
2294,Adventure,3.24
2295,Comedy,4.5
2296,Comedy,2.1
2297,Adventure,3.64
2298,Thriller,4.0
2300,Comedy,3.97
2301,Comedy,3.62
2302,Comedy,3.26
2303,Drama,3.6
2304,Drama,4.0
2306,Comedy,2.58
2307,Action,3.0
2310,Drama,3.67
2311,Sci-Fi,3.59
2312,Drama,3.83
2313,Drama,4.03
2314,Drama,4.5
2315,Comedy,2.17
2316,Drama,3.21
2318,Comedy,4.12
2320,Drama,3.0
2321,Comedy,3.48
2322,Action,3.06
2323,Documentary,4.25
2324,Comedy,4.15
2325,Comedy,3.12
2327,Fantasy,3.67
2328,Horror,2.43
2329,Crime,4.22
2330,Comedy,4.5
2331,Comedy,3.0
2332,Crime,1.25
2333,Drama,4.12
2334,Action,2.81
2335,Comedy,3.18
2336,Drama,3.67
2337,Drama,3.38
2338,Horror,2.06
2339,Comedy,1.5
2340,Romance,3.05
2342,Comedy,4.0
2344,Action,3.25
2346,Mystery,3.18
2347,Drama,2.33
2348,Drama,3.44
2349,Comedy,3.5
2350,Comedy,3.5
2351,Drama,4.29
2352,Comedy,3.84
2353,Action,3.49
2354,Animation,2.5
2355,Adventure,3.52
2356,Comedy,2.6
2357,Drama,4.42
2358,Drama,4.0
2359,Comedy,3.67
2360,Drama,4.46
2361,Comedy,2.75
2362,Drama,4.0
2363,Drama,2.17
2364,Action,1.5
2365,Action,2.5
2366,Action,3.64
2367,Adventure,2.71
2368,Adventure,2.0
2369,Comedy,2.67
2370,Action,3.0
2371,Comedy,3.08
2372,Comedy,2.22
2373,Action,2.28
2374,Comedy,3.17
2375,Comedy,2.93
2376,Action,3.21
2377,Horror,2.5
2378,Comedy,3.02
2379,Comedy,2.46
2380,Comedy,2.3
2381,Comedy,2.14
2382,Comedy,2.5
2383,Comedy,1.5
2384,Adventure,2.78
2385,Comedy,2.33
2387,Comedy,3.44
2388,Drama,4.0
2389,Crime,1.89
2390,Comedy,3.93
2391,Crime,3.8
2392,Children,1.94
2393,Action,3.15
2394,Animation,3.5
2395,Comedy,3.54
2396,Comedy,3.78
2398,Comedy,4.06
2399,Adventure,2.25
2400,Children,3.0
2401,Western,3.81
2402,Action,2.66
2403,Action,3.55
2404,Action,1.92
2405,Action,2.81
2406,Action,3.45
2407,Comedy,3.27
2408,Comedy,2.33
2409,Action,3.19
2410,Action,2.73
2411,Action,2.71
2412,Action,1.94
2413,Comedy,3.39
2414,Action,3.36
2415,Drama,3.0
2416,Comedy,2.91
2417,Comedy,1.0
2418,Comedy,2.75
2419,Drama,3.75
2420,Drama,3.57
2421,Action,2.78
2422,Action,1.75
2423,Comedy,3.57
2424,Comedy,3.12
2425,Crime,4.0
2427,Action,3.3
2428,Horror,2.48
2429,Action,2.8
2430,Adventure,2.83
2431,Comedy,3.37
2432,Drama,3.08
2433,Drama,3.05
2435,Drama,4.0
2436,Comedy,4.25
2439,Drama,3.17
2442,Drama,3.83
2443,Drama,3.38
2445,Drama,2.69
2446,Horror,2.0
2447,Comedy,3.27
2448,Horror,2.67
2450,Adventure,2.16
2451,Horror,3.0
2453,Drama,2.17
2454,Horror,3.38
2455,Drama,3.38
2456,Horror,2.28
2457,Action,3.56
2458,Comedy,2.75
2459,Horror,3.27
2460,Horror,2.0
2462,Horror,3.0
2463,Comedy,3.32
2465,Horror,1.5
2467,Crime,3.75
2468,Action,2.5
2469,Comedy,3.21
2470,Adventure,3.18
2471,Action,2.48
2472,Comedy,3.0
2473,Comedy,2.56
2474,Drama,3.5
2475,Action,3.67
2476,Action,3.75
2477,Adventure,3.33
2478,Comedy,3.13
2481,Drama,4.0
2482,Comedy,3.0
2483,Adventure,3.5
2485,Comedy,2.84
2488,Drama,3.0
2490,Action,3.42
2491,Comedy,3.6
2492,Comedy,3.0
2493,Drama,4.0
2494,Documentary,4.0
2495,Animation,4.0
2496,Comedy,3.11
2497,Romance,2.92
2498,Comedy,2.1
2500,Comedy,2.0
2501,Drama,3.75
2502,Comedy,4.09
2503,Drama,4.0
2504,Comedy,3.17
2505,Drama,2.94
2506,Comedy,3.33
2511,Crime,4.67
2512,Drama,5.0
2513,Horror,2.85
2514,Comedy,1.83
2515,Horror,1.75
2516,Horror,1.0
2517,Horror,2.95
2518,Comedy,3.05
2520,Drama,2.17
2521,Action,3.5
2522,Drama,3.25
2523,Drama,2.5
2524,Action,3.22
2525,Action,2.0
2526,Sci-Fi,1.83
2527,Action,3.42
2528,Action,3.23
2529,Action,3.8
2530,Action,2.78
2531,Action,2.78
2532,Action,2.79
2533,Action,3.0
2534,Action,2.5
2535,Action,2.67
2537,Adventure,2.0
2538,Documentary,1.0
2539,Comedy,3.1
2540,Action,2.5
2541,Drama,3.22
2542,Comedy,4.05
2544,Drama,3.0
2546,Drama,3.25
2548,Horror,1.83
2549,Action,2.92
2550,Horror,4.0
2551,Drama,3.69
2552,Comedy,1.5
2553,Horror,3.08
2554,Horror,3.17
2555,Comedy,1.67
2557,Drama,4.5
2558,Comedy,2.33
2559,Animation,3.0
2560,Horror,3.0
2561,Crime,2.75
2563,Drama,4.17
2565,Drama,4.17
2566,Animation,2.0
2567,Comedy,2.97
2568,Action,3.19
2570,Drama,3.2
2571,Action,4.19
2572,Comedy,3.53
2573,Drama,1.0
2574,Comedy,2.0
2575,Drama,3.75
2577,Comedy,3.0
2579,Crime,3.83
2580,Comedy,3.96
2581,Comedy,2.96
2582,Action,3.0
2583,Comedy,3.88
2585,Drama,4.25
2586,Comedy,1.75
2587,Comedy,3.25
2589,Comedy,3.5
2590,Drama,2.5
2593,Comedy,3.38
2594,Drama,3.75
2596,Comedy,3.79
2597,Comedy,2.75
2598,Comedy,2.84
2599,Comedy,3.66
2600,Action,3.86
2605,Crime,2.99
2606,Comedy,2.57
2607,Drama,4.0
2609,Drama,4.0
2611,Drama,3.0
2612,Drama,4.0
2613,Comedy,2.88
2614,Action,1.0
2615,Adventure,2.88
2616,Action,2.88
2617,Action,3.12
2618,Comedy,3.4
2620,Drama,3.0
2622,Comedy,3.14
2623,Comedy,1.0
2624,Drama,4.25
2625,Action,2.5
2628,Action,3.11
2629,Comedy,2.5
2630,Drama,3.5
2632,Adventure,4.0
2633,Horror,3.33
2634,Horror,3.33
2639,Drama,3.12
2640,Action,3.61
2641,Action,3.02
2642,Action,2.25
2643,Action,1.69
2644,Horror,3.33
2648,Drama,3.91
2651,Horror,1.0
2652,Horror,3.0
2654,Drama,3.6
2655,Horror,2.0
2656,Horror,3.0
2657,Comedy,3.34
2659,Comedy,2.0
2660,Horror,3.5
2661,Sci-Fi,3.0
2662,Action,3.17
2664,Horror,3.77
2665,Sci-Fi,1.0
2668,Horror,2.94
2669,War,3.5
2670,War,3.6
2671,Comedy,3.46
2672,Drama,2.96
2674,Drama,2.25
2676,Drama,3.17
2677,Documentary,4.38
2681,Comedy,3.0
2682,Drama,4.0
2683,Action,3.2
2686,Drama,4.03
2687,Adventure,3.46
2688,Crime,2.93
2690,Comedy,3.7
2691,Drama,3.67
2692,Action,4.0
2693,Documentary,3.38
2694,Comedy,3.2
2695,Drama,2.0
2696,Comedy,4.33
2697,Comedy,3.5
2698,Sci-Fi,2.0
2699,Comedy,2.81
2700,Animation,3.86
2701,Action,2.21
2702,Drama,3.4
2706,Comedy,3.38
2707,Thriller,3.27
2708,Romance,4.0
2709,Children,3.17
2710,Drama,2.8
2712,Drama,3.46
2713,Horror,2.67
2716,Action,3.78
2717,Comedy,3.0
2718,Comedy,3.2
2719,Horror,2.12
2720,Action,2.1
2722,Action,2.78
2723,Action,3.09
2724,Comedy,2.83
2725,Drama,2.0
2726,Crime,4.06
2727,Crime,3.0
2728,Action,3.58
2729,Drama,3.5
2730,Drama,3.71
2731,Crime,4.0
2732,Drama,4.5
2733,Adventure,2.0
2734,Adventure,3.25
2735,Action,2.72
2736,Comedy,3.6
2737,Action,4.0
2738,Comedy,4.0
2739,Drama,3.92
2740,Horror,1.0
2741,Action,2.0
2742,Comedy,1.0
2743,Drama,3.0
2744,Drama,4.0
2745,Drama,3.5
2746,Comedy,3.33
2747,Comedy,3.0
2748,Action,1.83
2749,Drama,4.0
2750,Comedy,3.14
2751,Comedy,4.0
2752,Comedy,2.81
2754,Horror,1.0
2757,Drama,3.5
2759,Comedy,3.5
2761,Adventure,4.05
2762,Drama,3.89
2763,Action,3.65
2764,Crime,4.0
2765,Comedy,3.5
2766,Comedy,3.25
2769,Crime,3.4
2770,Comedy,2.96
2771,Drama,3.25
2772,Comedy,2.85
2774,Comedy,3.0
2775,Drama,1.0
2779,Comedy,3.27
2782,Horror,3.33
2784,Horror,3.25
2786,Comedy,1.75
2787,Horror,2.42
2788,Comedy,4.05
2789,Horror,2.88
2790,Horror,2.0
2791,Comedy,3.86
2792,Comedy,3.18
2793,Comedy,2.3
2794,Adventure,2.63
2795,Comedy,3.65
2796,Comedy,2.59
2797,Comedy,3.72
2798,Children,1.58
2799,Comedy,1.31
2800,Adventure,2.5
2801,Drama,4.5
2802,Action,3.04
2803,Crime,2.92
2804,Children,3.97
2805,Comedy,3.0
2806,Comedy,2.33
2807,Action,2.62
2808,Action,2.21
2810,Animation,4.2
2812,Action,3.0
2813,Documentary,1.0
2815,Action,2.29
2816,Action,1.67
2817,Action,2.0
2818,Action,1.0
2819,Drama,3.75
2820,Drama,4.0
2822,Adventure,3.14
2824,Documentary,5.0
2826,Action,2.9
2827,Horror,2.27
2828,Children,1.5
2829,Comedy,3.07
2835,Action,1.0
2836,Comedy,3.5
2837,Comedy,3.0
2839,Drama,4.0
2840,Drama,2.87
2841,Horror,3.53
2843,Comedy,3.94
2844,Drama,2.67
2846,Adventure,3.86
2847,Adventure,3.0
2848,Drama,4.0
2851,Adventure,3.25
2852,Drama,4.0
2856,Thriller,3.0
2857,Adventure,3.29
2858,Drama,4.06
2859,Documentary,3.86
2860,Comedy,2.61
2861,Comedy,3.38
2862,Drama,1.0
2863,Adventure,3.47
2865,Comedy,4.0
2866,Drama,3.6
2867,Comedy,3.58
2868,Horror,2.0
2870,Comedy,3.31
2871,Adventure,3.9
2872,Adventure,3.64
2874,Comedy,3.67
2875,Drama,2.95
2876,Animation,2.0
2877,Musical,3.0
2878,Horror,2.0
2879,Action,3.21
2880,Action,3.08
2881,Action,3.03
2882,Drama,2.0
2883,Comedy,3.2
2884,Comedy,2.0
2885,Drama,2.0
2886,Children,1.5
2887,Action,1.0
2888,Comedy,2.1
2889,Comedy,3.75
2890,Action,3.71
2891,Comedy,4.0
2892,Action,1.0
2893,Action,3.0
2894,Drama,4.0
2896,Western,3.0
2897,Comedy,4.0
2898,Horror,2.0
2899,Adventure,3.0
2900,Horror,2.5
2901,Horror,2.89
2902,Horror,2.5
2903,Horror,2.5
2905,Action,4.25
2906,Drama,2.57
2907,Comedy,3.57
2908,Drama,3.55
2912,Crime,3.89
2915,Comedy,3.44
2916,Action,3.65
2917,Crime,4.0
2918,Comedy,3.84
2919,Drama,3.81
2921,Western,4.18
2922,Crime,3.6
2924,Action,4.05
2925,Drama,4.1
2926,Comedy,3.32
2927,Drama,3.5
2928,Drama,3.5
2929,Drama,3.25
2930,Documentary,3.5
2931,Comedy,4.17
2932,Drama,3.67
2935,Comedy,4.0
2936,Adventure,4.0
2937,Comedy,4.1
2939,Drama,
2940,Drama,4.0
2941,Musical,3.78
2942,Drama,2.88
2943,Drama,4.17
2944,Action,3.97
2946,Comedy,3.36
2947,Action,3.84
2948,Action,3.75
2949,Action,3.71
2950,Adventure,2.46
2951,Action,3.94
2952,Crime,3.54
2953,Children,2.52
2956,Action,3.17
2959,Action,4.27
2961,Comedy,2.4
2962,Comedy,3.0
2964,Drama,1.0
2965,Action,2.0
2966,Adventure,3.93
2967,Drama,4.0
2968,Adventure,3.73
2969,Drama,5.0
2970,Adventure,3.38
2971,Drama,4.08
2972,Drama,5.0
2973,Comedy,3.92
2974,Horror,2.5
2975,Comedy,3.0
2976,Drama,3.42
2977,Comedy,3.0
2978,Comedy,3.0
2979,Drama,3.0
2982,Horror,2.0
2983,Thriller,4.0
2984,Documentary,4.5
2985,Action,3.37
2986,Action,2.64
2987,Adventure,3.57
2988,Drama,4.0
2989,Action,3.55
2990,Action,3.32
2991,Action,3.7
2992,Horror,3.5
2993,Action,3.48
2995,Horror,2.43
2996,Drama,3.12
2997,Comedy,3.95
3000,Action,3.96
3002,Documentary,4.0
3003,Comedy,4.5
3004,Comedy,2.55
3005,Thriller,2.84
3006,Drama,3.74
3007,Documentary,3.75
3008,Drama,4.0
3010,Drama,4.0
3011,Drama,3.25
3013,Comedy,4.0
3014,Comedy,2.0
3015,Thriller,3.67
3016,Horror,3.07
3017,Horror,3.0
3018,Comedy,3.45
3019,Crime,4.15
3020,Action,3.53
3021,Horror,2.0
3022,Comedy,4.0
3024,Horror,2.64
3028,Comedy,2.5
3029,Action,3.25
3030,Action,4.23
3031,Comedy,2.38
3032,Action,3.67
3033,Comedy,3.48
3034,Adventure,3.51
3035,Comedy,3.82
3036,Adventure,3.79
3037,Western,4.15
3038,Drama,4.2
3039,Comedy,3.73
3040,Comedy,3.22
3041,Comedy,2.08
3042,Comedy,2.5
3043,Comedy,1.0
3044,Mystery,3.77
3045,Comedy,3.6
3046,Comedy,4.5
3048,Comedy,2.0
3051,Comedy,2.5
3052,Adventure,3.65
3053,Drama,3.91
3054,Adventure,2.31
3055,Thriller,3.33
3056,Crime,4.0
3057,Comedy,4.0
3060,Comedy,3.87
3061,Comedy,3.62
3062,Action,4.0
3063,Drama,2.17
3064,Drama,2.33
3066,Action,3.93
3067,Comedy,3.55
3068,Drama,4.36
3070,Adventure,3.55
3071,Comedy,3.5
3072,Comedy,3.56
3073,Drama,5.0
3074,Western,4.25
3075,Drama,4.17
3076,Comedy,3.62
3077,Documentary,4.0
3078,Drama,4.0
3079,Comedy,3.08
3081,Fantasy,3.48
3082,Action,3.33
3083,Drama,4.16
3086,Children,5.0
3087,Comedy,3.17
3088,Comedy,3.83
3089,Drama,4.12
3090,Drama,4.17
3091,Drama,4.12
3093,Drama,3.75
3094,Drama,4.0
3095,Drama,4.11
3096,Comedy,5.0
3097,Comedy,3.67
3098,Drama,3.65
3099,Comedy,3.07
3100,Drama,3.93
3101,Drama,3.1
3102,Crime,3.57
3103,Drama,2.75
3104,Action,3.64
3105,Drama,3.68
3106,Drama,1.0
3107,Action,3.3
3108,Comedy,3.81
3109,Drama,3.5
3111,Drama,4.25
3112,Drama,3.0
3113,Action,2.7
3114,Adventure,3.86
3115,Drama,4.0
3117,Drama,3.88
3120,Comedy,3.5
3125,Drama,4.0
3127,Comedy,2.83
3129,Comedy,3.67
3130,Comedy,2.4
3132,Comedy,2.0
3134,Drama,3.71
3135,Drama,3.67
3138,Drama,3.0
3141,Drama,1.25
3142,Documentary,3.25
3143,Drama,3.0
3145,Drama,3.17
3146,Comedy,2.32
3147,Crime,4.15
3148,Drama,3.75
3150,Drama,3.25
3152,Drama,4.5
3153,Action,4.4
3155,Drama,3.67
3156,Drama,2.8
3157,Children,2.84
3158,Drama,3.67
3159,Animation,3.83
3160,Drama,3.71
3161,Drama,3.0
3162,Comedy,3.0
3163,Comedy,3.88
3165,Action,3.0
3167,Comedy,3.5
3168,Adventure,3.6
3169,Crime,3.3
3171,Drama,4.0
3173,Drama,3.0
3174,Comedy,3.49
3175,Adventure,3.58
3176,Drama,3.34
3177,Comedy,3.25
3178,Drama,3.53
3179,Drama,3.33
3181,Drama,3.92
3182,Documentary,4.0
3183,Drama,3.0
3185,Drama,3.33
3186,Drama,3.46
3189,Children,3.55
3190,Adventure,2.0
3192,Drama,3.0
3194,Drama,3.62
3196,Drama,3.72
3197,Action,2.86
3198,Crime,3.93
3200,Comedy,4.25
3201,Drama,4.5
3203,Thriller,3.17
3204,Action,3.69
3206,Romance,2.33
3208,Action,2.19
3210,Comedy,3.48
3211,Drama,3.75
3213,Animation,4.12
3214,Drama,3.5
3217,Drama,3.5
3219,Mystery,3.19
3221,Drama,3.7
3223,Drama,3.0
3224,Drama,4.75
3225,Comedy,2.0
3230,Thriller,3.88
3235,Comedy,3.67
3238,Thriller,1.58
3240,Comedy,3.25
3241,Comedy,4.5
3243,Comedy,2.4
3244,Comedy,3.71
3246,Drama,4.17
3247,Comedy,3.03
3248,Comedy,1.89
3249,Drama,3.11
3250,Drama,3.17
3251,Drama,3.7
3252,Drama,3.59
3253,Comedy,3.48
3254,Comedy,3.3
3255,Comedy,3.47
3256,Action,3.52
3257,Drama,2.86
3258,Comedy,2.87
3259,Adventure,3.14
3260,Drama,4.0
3261,Comedy,3.18
3262,Crime,3.41
3263,Comedy,3.05
3264,Action,2.42
3265,Action,4.0
3266,Comedy,4.5
3267,Action,3.56
3268,Action,1.77
3269,Drama,2.85
3270,Comedy,2.79
3271,Drama,3.68
3272,Crime,3.44
3273,Comedy,2.67
3274,Drama,3.38
3275,Action,4.22
3276,Comedy,1.0
3280,Horror,1.5
3281,Documentary,2.0
3283,Action,3.25
3284,Comedy,3.0
3285,Adventure,3.06
3286,Comedy,2.3
3287,Animation,3.17
3289,Drama,4.5
3294,Horror,1.5
3295,Drama,4.0
3296,Drama,4.07
3298,Crime,3.71
3299,Comedy,2.67
3300,Horror,3.56
3301,Comedy,3.52
3302,Comedy,4.75
3303,Documentary,5.0
3306,Comedy,4.12
3307,Comedy,3.85
3308,Comedy,2.86
3310,Comedy,4.1
3313,Comedy,1.5
3315,Musical,4.5
3316,Action,2.46
3317,Comedy,3.66
3323,Comedy,4.0
3324,Comedy,1.33
3325,Comedy,2.17
3326,Comedy,3.17
3327,Documentary,3.7
3328,Crime,4.05
3329,Drama,4.0
3330,Drama,4.25
3331,Drama,2.0
3334,Crime,4.2
3338,Documentary,
3341,Comedy,4.29
3342,Drama,3.5
3344,Horror,4.0
3345,Adventure,3.0
3347,Adventure,4.17
3350,Drama,3.83
3353,Comedy,4.5
3354,Sci-Fi,2.69
3355,Fantasy,3.2
3357,Drama,4.0
3358,Comedy,3.85
3359,Comedy,4.09
3360,Drama,3.7
3361,Comedy,3.67
3362,Crime,3.93
3363,Comedy,3.85
3364,Crime,3.67
3365,Drama,4.07
3368,Romance,3.25
3370,Drama,2.5
3372,Action,4.0
3374,Drama,4.0
3378,Drama,4.0
3379,Drama,4.5
3384,Action,4.5
3385,Comedy,2.81
3386,Drama,3.5
3387,Comedy,2.86
3388,Children,2.55
3389,Action,2.0
3390,Adventure,2.0
3391,Comedy,2.5
3392,Comedy,2.33
3393,Comedy,1.33
3394,Comedy,2.36
3395,Comedy,3.0
3396,Adventure,3.59
3397,Children,3.45
3398,Children,3.33
3400,Adventure,3.0
3401,Adventure,2.2
3402,Comedy,4.0
3403,Drama,4.0
3404,Action,3.58
3405,Action,3.0
3406,Action,3.0
3408,Drama,3.53
3409,Drama,2.93
3410,Comedy,4.0
3412,Adventure,3.42
3414,Drama,4.0
3415,Drama,4.17
3417,Adventure,3.0
3418,Adventure,3.46
3420,Drama,3.17
3421,Comedy,3.69
3422,Comedy,3.33
3423,Drama,2.17
3424,Drama,4.04
3425,Drama,3.4
3426,Drama,3.07
